 

stn;time;uto200s0;gre000z0;tre200s0;ure200s0;fkl010z0;fve010z0
THU;202406040710;10.4;578;15.4;79.6;0.6;0.2
THU;202406040720;10.2;415;15.4;77.6;0.7;0.6
THU;202406040730;10.3;394;15.4;78.3;0.8;0.6
THU;202406040740;10.3;643;15.7;76.9;0.6;0.5
THU;202406040750;10.3;658;16.1;74.8;0.8;0.7
THU;202406040800;10.3;680;16.5;73.6;1.4;1.0
THU;202406040810;10.5;708;16.7;73.7;1.2;1.1
THU;202406040820;10.5;748;17.1;71.8;1.4;1.1
THU;202406040830;10.2;816;17.1;69.9;1.8;1.4
THU;202406040840;10.1;839;17.4;68.2;1.3;1.0
THU;202406040850;10.0;522;17.3;68.0;1.2;0.9
THU;202406040900;10.6;993;18.4;67.6;1.3;0.7
THU;202406040910;10.1;332;17.6;67.6;1.9;1.5
THU;202406040920;10.6;791;18.0;69.4;1.6;1.5
THU;202406040930;10.5;925;18.6;66.5;1.6;1.2
THU;202406040940;10.3;348;17.8;67.7;1.8;1.8
THU;202406040950;10.3;527;18.1;66.3;0.8;0.5
THU;202406041000;10.5;496;18.4;66.6;1.3;1.1
THU;202406041010;10.2;287;18.0;66.5;1.8;1.6
THU;202406041020;10.3;597;18.4;65.6;1.2;1.0
THU;202406041030;10.5;604;19.1;63.6;1.8;1.1
THU;202406041040;10.2;463;18.7;63.4;1.9;1.9
THU;202406041050;10.1;497;18.9;62.3;2.4;2.2
THU;202406041100;10.1;823;19.4;60.7;1.4;1.1
THU;202406041110;10.1;405;19.1;61.7;2.5;2.5
THU;202406041120;10.2;523;19.3;61.7;1.8;1.6
THU;202406041130;10.1;457;19.5;60.6;1.4;0.9
THU;202406041140;10.0;473;19.5;59.7;1.8;1.8
THU;202406041150;10.1;550;19.6;59.9;1.9;1.8
THU;202406041200;10.4;813;20.1;59.8;1.8;1.8
THU;202406041210;10.1;432;19.9;59.1;2.1;2.1
THU;202406041220;10.1;722;20.0;58.3;2.2;1.9
THU;202406041230;10.2;643;20.3;58.0;2.5;2.3
THU;202406041240;9.9;744;20.2;56.8;2.7;2.7
THU;202406041250;10.3;747;20.4;58.3;3.4;3.0
THU;202406041300;10.6;990;20.8;58.5;2.8;2.7
THU;202406041310;10.3;709;20.8;57.2;1.8;1.7
THU;202406041320;10.3;526;20.6;57.7;2.1;2.0
THU;202406041330;10.2;489;20.4;57.4;1.6;1.4
THU;202406041340;10.5;861;21.1;56.8;1.8;1.6
THU;202406041350;10.8;1037;21.6;56.9;1.9;1.8
THU;202406041400;10.2;538;21.3;54.7;2.2;2.1
THU;202406041410;10.3;706;21.3;55.2;2.4;2.4
THU;202406041420;10.3;812;21.5;54.6;1.7;1.7
THU;202406041430;10.2;532;21.3;54.8;1.4;1.1
THU;202406041440;10.2;575;21.2;55.4;1.5;1.4
THU;202406041450;10.3;605;21.5;54.5;1.9;1.5
THU;202406041500;10.4;685;21.5;55.4;1.4;1.2
THU;202406041510;10.6;667;21.9;54.9;1.7;1.6
THU;202406041520;10.6;686;21.9;55.2;0.9;0.3
THU;202406041530;10.4;587;21.8;54.5;1.0;0.3
THU;202406041540;10.9;614;21.9;56.5;1.2;1.1
THU;202406041550;10.8;582;21.8;56.3;1.8;1.8
THU;202406041600;10.4;564;21.8;54.2;1.4;1.2
THU;202406041610;10.7;361;21.8;55.8;1.0;1.0
THU;202406041620;11.1;396;21.7;58.3;2.2;2.1
THU;202406041630;10.6;218;21.2;57.4;1.6;1.5
THU;202406041640;11.2;232;21.2;60.3;1.5;1.4
THU;202406041650;10.7;216;21.2;58.2;1.3;1.3
THU;202406041700;11.3;173;21.2;60.7;1.1;1.0
THU;202406041710;11.6;123;20.6;64.9;1.5;1.5
THU;202406041720;11.6;200;20.7;64.2;1.6;1.6
THU;202406041730;11.3;111;20.4;64.0;2.2;2.2
THU;202406041740;11.2;78;19.9;65.3;2.8;2.8
THU;202406041750;11.2;90;19.7;65.7;2.5;2.5
THU;202406041800;11.3;129;20.0;65.3;1.7;1.6
THU;202406041810;11.2;79;19.9;65.4;1.5;1.5
THU;202406041820;11.3;64;19.5;67.4;1.6;1.6
THU;202406041830;11.6;41;19.0;71.1;1.7;1.7
THU;202406041840;11.9;31;18.8;74.4;0.9;0.7
THU;202406041850;12.3;25;18.6;76.9;0.8;0.7
THU;202406041900;12.5;17;17.7;82.9;1.1;1.1
THU;202406041910;12.8;9;17.2;87.2;1.2;1.2
THU;202406041920;12.8;1;17.2;87.3;1.1;1.0
THU;202406041930;12.4;0;17.5;83.6;0.0;0.0
THU;202406041940;12.7;0;17.3;85.9;0.3;0.2
THU;202406041950;12.6;0;17.3;85.6;0.5;0.5
THU;202406042000;12.5;0;17.0;86.3;0.8;0.7
THU;202406042010;12.3;0;16.8;85.9;0.3;0.3
THU;202406042020;12.3;0;15.9;90.7;0.8;0.7
THU;202406042030;12.4;0;15.9;91.9;0.9;0.8
THU;202406042040;12.5;0;15.4;95.2;0.6;0.6
THU;202406042050;12.7;0;15.7;94.7;0.1;0.1
THU;202406042100;12.5;0;15.4;95.2;0.4;0.3
THU;202406042110;12.3;0;14.8;97.6;0.4;0.4
THU;202406042120;12.3;0;14.9;97.1;0.8;0.8
THU;202406042130;12.3;0;14.7;97.7;0.6;0.6
THU;202406042140;12.3;0;15.0;96.4;0.4;0.3
THU;202406042150;12.0;0;14.2;98.2;0.5;0.5
THU;202406042200;12.1;0;14.2;99.2;0.3;0.3
THU;202406042210;11.7;0;13.7;99.2;0.6;0.5
THU;202406042220;11.2;0;13.0;99.2;0.6;0.6
THU;202406042230;11.2;0;12.9;99.2;0.8;0.8
THU;202406042240;11.1;0;12.8;99.3;0.5;0.5
THU;202406042250;10.9;0;12.4;99.3;0.8;0.8
THU;202406042300;10.9;0;12.5;99.3;0.9;0.9
THU;202406042310;10.9;0;12.4;99.3;0.8;0.8
THU;202406042320;10.9;0;12.5;99.3;0.4;0.4
THU;202406042330;10.9;0;12.4;99.3;0.6;0.4
THU;202406042340;11.0;0;12.6;99.3;0.9;0.9
THU;202406042350;10.6;0;12.1;99.2;0.8;0.5
THU;202406050000;10.2;0;11.4;99.2;0.3;0.3
THU;202406050010;10.1;0;11.3;99.3;0.9;0.9
THU;202406050020;9.9;0;11.0;99.3;1.5;1.4
THU;202406050030;10.0;0;11.1;99.3;0.9;0.8
THU;202406050040;10.3;0;11.6;99.3;0.5;0.5
THU;202406050050;10.1;0;11.2;99.3;0.8;0.7
THU;202406050100;9.8;0;10.9;99.3;0.4;0.3
THU;202406050110;9.8;0;10.7;99.3;0.8;0.7
THU;202406050120;9.5;0;10.3;99.3;1.0;1.0
THU;202406050130;9.6;0;10.5;99.3;0.6;0.5
THU;202406050140;9.8;0;10.9;99.3;0.8;0.7
THU;202406050150;9.6;0;10.5;99.3;0.7;0.6
THU;202406050200;9.3;0;10.0;99.3;0.7;0.7
THU;202406050210;9.4;0;10.1;99.3;0.8;0.7
THU;202406050220;9.1;0;9.7;99.3;1.1;1.0
THU;202406050230;9.5;0;10.2;99.3;0.6;0.6
THU;202406050240;9.1;0;9.6;99.3;0.5;0.5
THU;202406050250;9.1;0;9.7;99.3;0.5;0.5
THU;202406050300;9.2;0;9.8;99.3;0.7;0.5
THU;202406050310;8.8;0;9.2;99.3;0.9;0.8
THU;202406050320;9.0;0;9.4;99.3;1.0;0.8
THU;202406050330;8.9;0;9.3;99.3;0.8;0.6
THU;202406050340;9.3;0;10.0;99.3;1.0;0.9
THU;202406050350;9.5;4;10.3;99.3;1.4;1.3
THU;202406050400;9.1;12;9.6;99.3;0.8;0.1
THU;202406050410;9.3;28;9.9;99.3;0.6;0.6
THU;202406050420;9.3;44;10.0;99.3;0.5;0.4
THU;202406050430;9.5;71;10.3;99.3;1.1;0.9
THU;202406050440;9.9;101;11.0;99.3;0.5;0.5
THU;202406050450;10.3;139;11.6;99.3;0.4;0.3
THU;202406050500;10.8;182;12.3;99.3;0.4;0.4
THU;202406050510;11.3;214;13.1;99.1;0.6;0.4
THU;202406050520;11.3;190;13.6;95.9;0.5;0.4
THU;202406050530;11.2;267;14.1;92.5;0.2;0.2
THU;202406050540;11.0;251;14.4;88.8;0.6;0.5
THU;202406050550;11.0;195;14.7;87.6;0.6;0.5
THU;202406050600;11.2;191;14.9;88.0;1.7;1.7
THU;202406050610;11.5;206;14.9;90.6;1.9;1.8
THU;202406050620;11.6;190;15.0;90.3;1.4;1.4
THU;202406050630;11.6;207;15.2;89.4;0.4;0.4
THU;202406050640;11.4;236;15.4;86.8;0.9;0.9
THU;202406050650;11.5;200;15.7;85.8;0.7;0.6
THU;202406050700;11.4;197;15.7;85.5;0.5;0.5
THU;202406050710;11.6;234;16.0;85.1;0.6;0.6
THU;202406050720;11.3;293;16.3;81.6;0.9;0.9
THU;202406050730;11.1;328;16.5;79.6;0.5;0.5
THU;202406050740;11.2;321;16.8;78.5;0.2;0.0
THU;202406050750;11.2;648;17.4;75.6;0.5;0.5
THU;202406050800;11.1;811;18.0;72.0;0.3;0.3
THU;202406050810;10.8;783;18.6;67.6;0.8;0.7
THU;202406050820;10.9;826;19.2;66.3;0.9;0.8
THU;202406050830;10.3;774;19.4;61.6;0.9;0.7
THU;202406050840;9.5;786;20.0;55.1;0.8;0.4
THU;202406050850;9.1;487;19.7;53.5;1.5;1.4
THU;202406050900;9.5;785;20.1;54.8;0.7;0.6
THU;202406050910;9.9;763;20.2;56.8;1.6;1.2
THU;202406050920;9.9;901;20.5;55.8;1.4;1.1
THU;202406050930;10.2;947;21.0;55.5;1.2;1.0
THU;202406050940;9.8;966;21.1;53.1;1.0;0.4
THU;202406050950;9.6;674;21.2;51.9;1.0;0.8
THU;202406051000;9.7;910;21.3;52.2;0.9;0.5
THU;202406051010;10.0;998;21.8;52.2;1.2;0.7
THU;202406051020;9.9;984;21.9;51.5;1.7;1.5
THU;202406051030;9.9;315;21.2;53.8;1.1;0.7
THU;202406051040;10.2;219;21.0;55.4;0.6;0.5
THU;202406051050;10.2;595;21.5;54.4;0.3;0.3
THU;202406051100;10.3;392;21.6;54.2;0.6;0.5
THU;202406051110;10.4;472;21.9;54.2;0.8;0.7
THU;202406051120;10.4;666;21.8;54.1;1.0;0.9
THU;202406051130;10.3;280;21.8;53.5;0.9;0.9
THU;202406051140;10.9;573;22.2;55.4;1.3;1.3
THU;202406051150;10.9;292;21.9;56.7;2.0;2.0
THU;202406051200;11.2;603;22.0;57.9;2.1;2.1
THU;202406051210;10.9;431;22.4;55.0;1.3;1.2
THU;202406051220;10.9;217;22.1;56.2;1.9;1.9
THU;202406051230;11.2;626;22.5;56.0;1.5;1.4
THU;202406051240;10.6;238;22.5;53.3;0.9;0.7
THU;202406051250;10.8;244;22.6;53.8;0.1;0.0
THU;202406051300;11.3;266;22.8;55.5;0.7;0.7
THU;202406051310;11.3;204;22.5;56.6;2.2;2.1
THU;202406051320;11.3;266;22.4;56.8;2.1;2.0
THU;202406051330;11.6;726;23.7;54.2;2.2;2.1
THU;202406051340;11.0;608;23.4;52.6;1.7;1.5
THU;202406051350;10.6;337;23.3;50.8;2.2;1.9
THU;202406051400;10.4;250;23.2;50.1;0.1;0.1
THU;202406051410;11.0;343;23.3;52.5;1.4;1.4
THU;202406051420;10.7;254;23.2;51.6;2.2;2.1
THU;202406051430;10.7;344;23.4;51.2;2.0;1.8
THU;202406051440;10.5;275;23.4;50.0;1.2;1.1
THU;202406051450;10.8;255;23.4;51.4;1.1;0.9
THU;202406051500;10.7;218;23.5;50.5;0.8;0.0
THU;202406051510;11.2;442;24.0;51.3;0.4;0.4
THU;202406051520;10.9;214;23.8;50.7;0.7;0.5
THU;202406051530;11.2;351;23.8;51.8;0.9;0.9
THU;202406051540;11.3;536;24.7;50.1;0.9;0.5
THU;202406051550;11.0;552;24.7;48.5;1.2;1.0
THU;202406051600;11.0;528;24.8;48.3;2.1;1.9
THU;202406051610;11.1;548;25.1;48.0;1.5;1.5
THU;202406051620;10.9;502;25.0;47.3;2.3;2.3
THU;202406051630;10.7;397;24.7;47.3;2.1;2.1
THU;202406051640;10.6;336;24.4;47.8;0.9;0.6
THU;202406051650;11.1;365;24.5;49.5;1.3;1.1
THU;202406051700;10.6;392;24.5;47.1;2.8;2.7
THU;202406051710;10.7;359;24.5;47.9;3.4;3.4
THU;202406051720;10.1;308;24.1;46.0;3.3;3.2
THU;202406051730;9.6;272;23.7;44.9;3.8;3.7
THU;202406051740;9.2;239;23.5;43.7;5.1;5.1
THU;202406051750;8.8;186;23.2;42.3;5.3;5.2
THU;202406051800;8.6;166;23.2;41.0;6.1;6.1
THU;202406051810;8.3;133;22.8;41.2;5.4;5.3
THU;202406051820;8.2;105;22.7;40.7;5.1;5.1
THU;202406051830;8.1;57;22.2;41.5;4.0;4.0
THU;202406051840;7.8;36;21.9;40.5;4.7;4.7
THU;202406051850;7.5;20;22.0;38.5;4.7;4.7
THU;202406051900;7.6;12;21.6;39.9;3.7;3.7
THU;202406051910;7.7;6;21.1;41.8;3.7;3.7
THU;202406051920;7.7;1;21.4;40.7;3.9;3.9
THU;202406051930;7.6;0;21.6;39.9;3.7;3.7
THU;202406051940;7.7;0;21.1;41.7;3.3;3.3
THU;202406051950;7.9;0;20.5;44.3;3.5;3.5
THU;202406052000;8.0;0;20.9;43.8;4.1;4.1
THU;202406052010;8.1;0;20.8;44.6;3.4;3.4
THU;202406052020;8.5;0;19.2;51.6;3.2;3.1
THU;202406052030;8.9;0;18.1;57.7;2.0;1.8
THU;202406052040;9.1;0;16.5;64.5;0.9;0.3
THU;202406052050;9.1;0;16.6;64.5;0.8;0.4
THU;202406052100;9.1;0;14.7;72.1;1.3;1.3
THU;202406052110;9.3;0;14.8;73.2;0.9;0.9
THU;202406052120;9.4;0;14.1;78.0;1.2;1.2
THU;202406052130;9.7;0;14.1;79.4;0.7;0.2
THU;202406052140;9.7;0;13.9;80.8;1.0;0.9
THU;202406052150;9.8;0;13.8;82.6;0.8;0.6
THU;202406052200;9.7;0;13.7;82.1;0.8;0.8
THU;202406052210;9.8;0;13.1;86.0;1.0;0.9
THU;202406052220;9.9;0;13.0;87.5;1.6;1.2
THU;202406052230;9.8;0;13.4;84.8;0.8;0.6
THU;202406052240;10.1;0;13.1;88.2;0.7;0.4
THU;202406052250;10.1;0;13.0;89.5;0.8;0.6
THU;202406052300;9.8;0;13.4;83.9;1.0;0.9
THU;202406052310;9.7;0;11.7;93.1;0.7;0.7
THU;202406052320;9.9;0;11.7;94.6;1.2;1.2
THU;202406052330;9.8;0;11.4;96.1;1.0;0.9
THU;202406052340;10.1;0;11.7;96.5;0.5;0.5
THU;202406052350;10.0;0;11.6;96.7;0.5;0.5
THU;202406060000;10.1;0;12.1;94.1;0.3;0.2
THU;202406060010;9.9;0;11.8;94.1;0.5;0.5
THU;202406060020;9.8;0;11.2;96.7;0.6;0.5
THU;202406060030;10.0;0;11.2;98.2;0.5;0.4
THU;202406060040;9.8;0;11.1;98.0;0.7;0.7
THU;202406060050;10.0;0;11.3;98.0;0.6;0.5
THU;202406060100;9.7;0;10.7;98.5;0.6;0.5
THU;202406060110;9.6;0;10.5;99.2;0.9;0.9
THU;202406060120;9.9;0;11.0;99.2;0.7;0.6
THU;202406060130;9.7;0;10.7;99.1;0.9;0.8
THU;202406060140;9.8;0;10.8;99.2;0.8;0.7
THU;202406060150;9.6;0;10.5;99.1;0.5;0.2
THU;202406060200;9.4;0;10.2;99.2;0.9;0.8
THU;202406060210;9.6;0;10.4;99.2;0.4;0.4
THU;202406060220;9.3;0;9.9;99.2;1.2;1.2
THU;202406060230;9.4;0;10.1;99.2;0.2;0.2
THU;202406060240;9.7;0;10.6;99.2;0.5;0.5
THU;202406060250;9.6;0;10.4;99.2;0.5;0.5
THU;202406060300;9.8;0;10.9;99.2;0.3;0.3
THU;202406060310;9.6;0;10.4;99.2;0.4;0.4
THU;202406060320;9.6;0;10.4;99.2;0.5;0.2
THU;202406060330;9.5;0;10.3;99.2;0.5;0.3
THU;202406060340;9.3;0;9.9;99.2;0.7;0.7
THU;202406060350;9.3;3;9.9;99.2;0.5;0.4
THU;202406060400;9.3;11;10.0;99.2;0.7;0.7
THU;202406060410;9.6;25;10.4;99.2;0.6;0.5
THU;202406060420;9.3;37;10.0;99.2;0.9;0.8
THU;202406060430;9.3;43;9.9;99.2;1.2;1.1
THU;202406060440;9.5;80;10.3;99.2;0.9;0.9
THU;202406060450;10.0;111;11.1;99.2;0.6;0.3
THU;202406060500;10.6;133;12.1;98.5;0.3;0.3
THU;202406060510;10.9;164;12.8;97.2;0.3;0.3
THU;202406060520;10.7;187;13.6;90.5;0.2;0.1
THU;202406060530;10.4;219;14.2;85.3;0.3;0.3
THU;202406060540;10.3;232;14.7;82.0;0.5;0.5
THU;202406060550;10.0;274;14.9;78.5;0.8;0.8
THU;202406060600;10.1;319;15.5;76.9;0.5;0.5
THU;202406060610;10.1;361;15.9;74.8;0.7;0.5
THU;202406060620;10.3;402;16.4;73.6;0.3;0.2
THU;202406060630;10.2;437;17.2;69.7;0.5;0.5
THU;202406060640;9.7;371;17.6;64.6;1.9;1.9
THU;202406060650;10.0;475;17.9;65.3;2.0;2.0
THU;202406060700;10.3;517;17.7;68.2;2.4;2.4
THU;202406060710;10.6;509;17.8;69.6;0.3;0.3
THU;202406060720;10.3;541;18.0;67.2;1.4;1.4
THU;202406060730;10.2;583;18.5;64.2;1.0;0.9
THU;202406060740;10.2;622;19.2;62.0;0.7;0.5
THU;202406060750;10.3;603;19.1;62.7;1.4;1.3
THU;202406060800;10.5;674;19.5;62.8;1.8;1.6
THU;202406060810;10.7;710;19.6;63.3;1.8;1.7
THU;202406060820;10.5;698;19.7;61.7;1.6;1.5
THU;202406060830;10.2;734;19.9;59.3;1.2;1.1
THU;202406060840;10.3;755;20.7;57.2;1.0;0.1
THU;202406060850;10.3;768;21.0;56.3;0.8;0.4
THU;202406060900;10.2;768;21.1;55.2;0.9;0.2
THU;202406060910;10.4;842;21.4;55.5;0.6;0.2
THU;202406060920;10.6;800;22.0;54.4;1.2;1.0
THU;202406060930;10.7;868;22.4;53.8;1.0;0.7
THU;202406060940;11.1;876;22.8;54.7;1.4;0.9
THU;202406060950;11.3;907;23.0;55.0;1.0;1.0
THU;202406061000;11.2;927;23.1;54.3;1.4;1.3
THU;202406061010;11.3;933;23.7;53.0;1.1;0.7
THU;202406061020;11.5;983;24.3;51.9;1.4;0.7
THU;202406061030;10.9;989;24.6;48.4;1.6;1.3
THU;202406061040;10.9;808;24.8;47.8;1.2;0.7
THU;202406061050;10.8;963;24.9;47.0;1.2;0.9
THU;202406061100;10.3;510;24.7;45.2;1.7;1.5
THU;202406061110;10.1;428;24.5;45.3;1.2;0.7
THU;202406061120;10.6;488;24.9;46.4;1.4;1.3
THU;202406061130;10.4;569;25.1;44.8;2.0;1.6
THU;202406061140;10.5;749;25.5;44.3;1.4;1.2
THU;202406061150;10.4;967;25.6;43.5;2.6;2.0
THU;202406061200;10.6;903;25.7;44.1;1.8;1.2
THU;202406061210;10.7;991;26.0;44.1;2.5;2.2
THU;202406061220;10.7;1037;26.4;42.9;2.5;2.4
THU;202406061230;10.3;629;26.3;41.4;2.1;1.6
THU;202406061240;10.0;352;25.6;42.2;2.4;2.3
THU;202406061250;10.5;338;25.6;44.2;1.8;1.7
THU;202406061300;10.7;291;25.6;44.8;1.1;1.0
THU;202406061310;10.2;314;25.5;43.3;1.0;0.8
THU;202406061320;10.9;298;25.6;45.6;1.4;1.3
THU;202406061330;9.9;301;25.6;41.9;1.7;1.4
THU;202406061340;10.5;232;25.4;44.7;2.8;2.8
THU;202406061350;9.6;132;24.9;41.9;4.9;4.9
THU;202406061400;9.6;151;24.5;43.0;5.7;5.7
THU;202406061410;9.0;125;24.3;40.8;6.8;6.6
THU;202406061420;8.6;93;24.0;39.5;6.7;6.7
THU;202406061430;8.3;81;23.7;39.0;6.5;6.4
THU;202406061440;8.3;70;23.6;39.3;5.5;5.5
THU;202406061450;8.4;125;23.6;39.4;5.1;5.0
THU;202406061500;8.5;101;23.7;39.6;4.3;4.1
THU;202406061510;8.6;65;23.2;41.5;5.0;4.9
THU;202406061520;8.4;43;23.1;40.7;8.1;7.9
THU;202406061530;8.7;30;22.1;44.7;6.2;5.9
THU;202406061540;9.0;29;21.7;47.0;3.4;3.4
THU;202406061550;9.6;25;20.4;54.1;1.7;1.7
THU;202406061600;10.1;31;19.9;59.0;2.3;1.7
THU;202406061610;10.2;42;19.9;59.4;2.3;2.0
THU;202406061620;9.6;32;20.6;53.4;2.9;1.5
THU;202406061630;9.4;42;20.5;53.2;3.0;2.8
THU;202406061640;9.4;38;20.5;53.0;3.7;3.4
THU;202406061650;9.4;33;20.5;53.0;4.2;4.2
THU;202406061700;9.1;41;21.4;48.6;3.4;2.9
THU;202406061710;9.3;32;21.0;50.5;2.8;2.4
THU;202406061720;9.5;15;20.5;53.4;3.4;2.8
THU;202406061730;10.2;7;19.3;61.7;3.7;3.5
THU;202406061740;10.5;3;18.8;65.5;2.9;2.7
THU;202406061750;10.8;5;18.7;67.7;2.4;2.1
THU;202406061800;11.0;3;18.3;70.6;4.1;4.0
THU;202406061810;11.0;11;17.9;72.4;5.8;5.6
THU;202406061820;10.9;15;17.9;71.9;6.8;6.7
THU;202406061830;10.9;3;17.8;71.7;6.5;6.4
THU;202406061840;11.4;0;17.2;77.9;5.2;5.2
THU;202406061850;11.4;0;17.0;78.7;6.5;6.4
THU;202406061900;11.7;0;16.7;82.3;4.4;4.4
THU;202406061910;11.8;0;16.4;84.7;5.0;4.9
THU;202406061920;11.8;0;16.4;84.7;5.1;5.1
THU;202406061930;12.0;0;16.3;86.2;2.4;2.4
THU;202406061940;11.7;0;16.5;83.5;0.6;0.6
THU;202406061950;11.5;0;16.3;82.5;5.3;5.2
THU;202406062000;11.5;0;16.0;84.4;3.9;3.6
THU;202406062010;11.5;0;15.9;85.5;4.5;4.5
THU;202406062020;11.5;0;15.9;85.4;3.2;3.2
THU;202406062030;11.6;0;15.7;86.2;2.7;2.6
THU;202406062040;11.6;0;15.7;86.7;2.9;2.9
THU;202406062050;11.5;0;15.9;84.6;2.4;2.4
THU;202406062100;11.5;0;15.8;85.1;3.3;3.3
THU;202406062110;11.5;0;15.8;85.6;3.0;2.9
THU;202406062120;11.3;0;15.6;85.5;2.0;1.9
THU;202406062130;11.4;0;15.3;87.5;1.4;1.3
THU;202406062140;11.5;0;15.3;87.9;1.5;1.0
THU;202406062150;11.1;0;15.8;82.5;1.8;1.6
THU;202406062200;11.2;0;15.5;84.9;1.9;1.9
THU;202406062210;11.5;0;15.3;88.3;4.7;3.9
THU;202406062220;11.4;0;14.9;89.3;1.2;0.7
THU;202406062230;12.0;0;14.9;94.2;2.8;2.7
THU;202406062240;11.8;0;15.0;92.4;2.4;2.2
THU;202406062250;11.9;0;14.9;93.1;2.0;1.3
THU;202406062300;11.7;0;15.2;90.4;2.1;1.9
THU;202406062310;11.8;0;14.7;93.7;1.2;0.7
THU;202406062320;11.9;0;14.9;93.4;0.7;0.5
THU;202406062330;12.1;0;14.5;97.2;1.5;1.2
THU;202406062340;12.0;0;14.6;95.5;2.1;1.9
THU;202406062350;11.9;0;13.9;98.8;1.4;1.4
THU;202406070000;11.9;0;14.0;99.2;1.4;1.3
THU;202406070010;12.1;0;14.2;99.2;1.1;1.1
THU;202406070020;12.2;0;14.4;99.0;0.3;0.3
THU;202406070030;12.1;0;14.2;99.1;1.7;1.6
THU;202406070040;11.9;0;14.0;99.2;2.1;2.1
THU;202406070050;11.9;0;13.9;99.2;0.9;0.9
THU;202406070100;11.9;0;14.0;99.2;0.3;0.2
THU;202406070110;11.9;0;13.9;99.2;0.7;0.7
THU;202406070120;11.8;0;13.8;99.2;1.2;1.1
THU;202406070130;11.6;0;13.6;99.2;0.8;0.7
THU;202406070140;11.6;0;13.5;99.2;0.2;0.2
THU;202406070150;11.4;0;13.1;99.3;0.9;0.8
THU;202406070200;11.3;0;13.0;99.3;0.7;0.6
THU;202406070210;11.4;0;13.1;99.3;0.6;0.6
THU;202406070220;11.1;0;12.8;99.3;0.5;0.5
THU;202406070230;11.1;0;12.8;99.3;0.9;0.8
THU;202406070240;10.7;0;12.2;99.3;1.4;1.4
THU;202406070250;11.0;0;12.6;99.3;0.5;0.4
THU;202406070300;11.0;0;12.6;99.3;0.4;0.3
THU;202406070310;10.6;0;12.1;99.3;0.6;0.5
THU;202406070320;10.6;0;12.0;99.3;0.5;0.4
THU;202406070330;10.6;0;12.0;99.3;0.8;0.7
THU;202406070340;10.6;0;12.0;99.3;0.7;0.5
THU;202406070350;10.4;2;11.8;99.3;1.2;1.2
THU;202406070400;10.6;12;12.0;99.3;0.8;0.6
THU;202406070410;10.5;36;11.9;99.3;0.1;0.1
THU;202406070420;10.7;44;12.2;99.3;0.5;0.5
THU;202406070430;10.9;46;12.4;99.3;1.0;1.0
THU;202406070440;10.9;46;12.5;99.3;0.5;0.3
THU;202406070450;11.1;126;12.8;99.3;0.4;0.2
THU;202406070500;11.7;134;13.6;99.3;0.3;0.3
THU;202406070510;11.9;108;13.9;99.3;0.4;0.3
THU;202406070520;12.1;202;14.1;99.3;0.7;0.7
THU;202406070530;12.4;217;14.6;99.3;0.4;0.3
THU;202406070540;12.5;159;14.7;99.2;1.0;0.9
THU;202406070550;12.6;235;15.0;97.8;0.8;0.8
THU;202406070600;12.3;125;15.1;95.7;0.6;0.5
THU;202406070610;12.7;316;15.5;96.1;0.6;0.5
THU;202406070620;12.6;317;15.9;93.2;0.4;0.3
THU;202406070630;12.2;123;15.6;91.5;0.8;0.4
THU;202406070640;12.4;164;15.8;92.1;0.4;0.2
THU;202406070650;12.4;389;16.1;90.9;0.6;0.5
THU;202406070700;12.3;361;16.4;88.3;0.6;0.5
THU;202406070710;12.6;362;17.0;87.2;0.6;0.5
THU;202406070720;12.6;462;17.0;87.1;0.7;0.3
THU;202406070730;12.6;409;17.5;84.5;0.4;0.1
THU;202406070740;12.5;176;17.5;83.8;0.4;0.4
THU;202406070750;12.7;522;18.0;82.9;1.0;0.9
THU;202406070800;12.4;642;18.4;78.9;0.7;0.4
THU;202406070810;11.9;354;18.5;75.3;0.8;0.7
THU;202406070820;12.2;390;18.7;76.2;0.7;0.6
THU;202406070830;12.2;602;19.0;74.9;0.5;0.5
THU;202406070840;11.9;410;19.4;71.2;0.5;0.5
THU;202406070850;12.1;583;19.7;71.0;1.0;1.0
THU;202406070900;12.3;749;20.1;70.7;1.1;0.7
THU;202406070910;11.9;751;20.4;67.4;0.9;0.8
THU;202406070920;11.9;695;20.6;66.9;0.9;0.7
THU;202406070930;12.2;711;20.9;67.0;0.5;0.5
THU;202406070940;12.5;826;21.5;66.2;1.0;0.7
THU;202406070950;12.0;847;21.4;63.8;1.5;1.1
THU;202406071000;12.1;814;21.6;63.8;1.3;1.2
THU;202406071010;12.3;685;21.8;64.2;1.2;1.1
THU;202406071020;12.3;805;22.1;63.0;1.1;1.0
THU;202406071030;12.2;813;22.2;62.0;1.0;0.6
THU;202406071040;12.2;808;22.6;60.5;1.0;0.5
THU;202406071050;12.3;879;22.7;61.0;1.6;1.5
THU;202406071100;12.1;686;22.7;59.9;1.3;1.2
THU;202406071110;12.5;903;23.6;58.8;0.9;0.7
THU;202406071120;11.5;617;23.4;55.0;1.4;0.6
THU;202406071130;11.8;546;23.6;55.6;2.4;1.9
THU;202406071140;12.2;769;24.0;55.9;1.6;1.2
THU;202406071150;11.7;575;23.7;54.6;1.5;1.2
THU;202406071200;11.9;816;24.0;54.6;1.7;1.6
THU;202406071210;12.0;640;24.2;54.5;1.1;0.9
THU;202406071220;11.8;903;24.3;53.3;1.4;1.3
THU;202406071230;11.8;882;24.5;52.8;1.5;1.4
